-0.875,-0.61,-0.878
0.308,1.309,0.822
-0.97,0.625,-0.67
0.167,-0.723,-0.311
-1.144,-0.85,-1.746
-0.974,-0.25,-0.363
-1.194,0.144,-0.856
-1.061,0.183,-0.738
0.089,1.15,0.487
3.248,0.888,1.807
-1.082,0.745,-0.198
-1.222,-0.261,-0.598
-1.065,0.922,0.405
-1.014,-0.662,-0.157
-1.047,0.165,-1.505
-0.034,-0.579,-1.579
0.677,0.552,0.559
-1.039,-0.041,-2.656
-0.096,1.389,0.317
-0.24,1.99,1.305
0.865,-0.239,0.905
-0.507,0.371,0.438
-1.104,-1.056,-1.514
2.267,1.018,0.41
0.1,0.498,0.485
-1.038,-0.782,-1.067
1.036,0.572,1.196
-0.457,0.497,-0.537
0.164,0.027,0.739
1.379,1.584,1.016
0.389,0.709,1.375
-0.663,-1.348,0.188
0.156,-1.687,-0.709
-1.171,-0.318,-0.752
-0.965,-0.677,-0.794
-0.851,-0.763,-1.184
-0.051,0.375,0.03
2.256,1.681,1.392
0.5,0.456,0.933
-0.72,-0.064,-0.331
-1.13,-0.951,-0.896
-0.128,0.663,-0.593
0.465,0.461,0.647
0.061,0.559,1.212
2.905,1.846,1.456
1.003,1.945,1.074
1.401,0.518,0.117
-0.931,-1.089,-0.682
1.102,0.58,0.534
0.606,0.457,1.339
-0.15,-0.404,0.763
1.673,1.384,1.039
0.101,0.06,0.618
2.032,1.213,0.943
-0.869,0.271,-1.48
-0.187,-0.995,-0.435
-0.877,-1.851,-0.992
1.461,-0.722,0.831
0.578,0.576,0.316
2.337,1.88,1.843
-0.746,-1.829,-0.824
-0.634,1.738,-0.397
1.177,-0.325,0.715
-0.78,-0.834,-0.201
1.204,0.168,0.804
0.183,0.454,0.241
-1.159,-2.19,-2.145
-0.993,-0.588,-1.015
-0.853,-1.307,-1.817
0.714,-1.673,0.955
0.256,0.632,0.376
0.435,1.488,0.2
-0.844,-0.864,-0.601
1.178,-0.304,0.789
0.116,-1.191,0.519
1.181,1.053,0.3
0.067,0.844,0.55
-0.635,-0.676,-0.151
0.532,1.111,1.357
-0.92,0.897,-0.132
2.396,1.305,1.123
-0.927,-1.525,-0.429
2.372,0.948,1.134
-0.288,0.687,-0.484
-1.221,-0.161,-1.698
0.288,1.608,0.745
0.336,-0.598,-0.594
0.779,-0.059,0.577
0.206,-1.828,0.186
-0.513,0.444,0.92
-0.379,0.672,0.735
1.329,-0.588,-0.393
-0.46,0.133,0.261
0.156,-1.193,-0.533
-1.043,-0.476,-0.871
-0.866,-0.291,0.231
1.286,1.985,1.166
-1.149,0.625,0.052
-0.943,-2.264,-1.665
-1.094,0.019,0.211
-0.665,-2.113,-1.431
0.011,-0.599,-0.039
2.273,0.084,0.751
0.672,1.039,1.428
0.165,0.137,1.371
0.612,1.77,1.127
-0.518,-1.035,0.387
-1.222,-2.71,-2.119
0.026,-0.151,0.327
0.062,-0.491,0.166
-0.27,0.207,-0.467
0.045,-0.279,-2.902
-1.098,-0.376,0.212
-0.073,0.297,0.031
0.397,0.635,0.292
0.603,0.473,0.288
-1.167,-0.835,-0.41
-0.311,-0.161,0.158
-0.685,-1.339,0.277
0.302,-1.046,-0.136
-1.195,-1.757,-1.229
-0.47,0.242,-0.781
-1.058,0.83,-0.221
0.713,0.843,0.985
-0.81,1.677,0.579
0.218,0.046,0.833
-1.212,0.436,-0.045
0.736,-0.108,0.853
-1.051,-0.259,-0.521
-0.69,-0.561,-1.244
-0.298,0.008,-0.485
-1.109,-0.72,-1.056
0.084,-1.007,0.318
-1.221,-0.611,-1.51
-0.827,0.606,-0.76
-1.216,-2.286,-0.819
0.995,1.282,1.193
0.099,1.661,0.551
0.494,0.519,0.816
0.091,0.414,0.265
0.107,1.691,0.377
-0.999,0.108,-1.101
-0.156,-0.535,-0.562
-0.591,1.037,0.088
-1.065,-0.592,-1.005
-0.468,1.548,-0.223
1.039,-1.391,0.723
-1.06,-0.256,-0.681
0.229,-0.477,0.127
-1.217,0.24,-2.032
0.586,-0.218,0.62
2.526,0.879,1.747
0.522,-0.034,1.677
0.109,0.869,-0.599
-0.445,0.398,-0.997
1.446,0.105,1.362
-0.357,-1.241,-0.27
-0.553,-2.059,-0.511
-0.34,1.059,0.393
-0.468,0.676,0.274
-0.09,0.504,0.725
0.035,0.593,-1.171
1.427,0.994,1.013
0.142,-0.319,0.257
-0.654,0.791,0.883
-0.332,-1.388,-0.372
-1.222,-2.092,-0.628
-1.219,-0.821,-1.039
1.301,1.575,0.629
-0.52,-0.298,-1.133
0.792,1.826,0.092
0.672,0.029,0.676
-0.796,0.031,-0.591
2.26,0.648,1.668
1.43,0.228,1.113
-1.139,0.738,-0.88
0.828,1.151,1.117
-0.763,0.608,-0.267
0.31,0.634,0.947
1.527,1,0.116
-1.127,-0.556,-1.045
-1.177,0.405,-0.081
-0.276,0.746,1.068
0.842,0.164,0.288
0.011,-1.002,0.288
0.84,0.616,0.209
-1.121,-1.304,-1.076
0.845,0.094,1.383
-0.753,-0.405,0.071
-0.215,-0.247,0.676
-0.303,-0.173,-0.245
1.775,-1.196,0.399
-0.746,-1.091,-0.887
-0.301,-0.599,0.168
2.59,1.29,1.423
2.249,-0.493,0.861
-0.481,-1.158,-0.672
-0.646,0.394,-0.447
-1.175,-0.894,-1.89
0.237,0.553,0.676
0.838,0.179,-0.011
2.73,0.775,1.985
-0.96,-1.303,0.418
-0.905,0.768,-0.937
-0.68,-0.835,-0.513
1.978,1.352,1.115
-0.617,1.488,1.165
-0.809,-0.596,-0.39
-0.111,0.525,-0.778
1.522,-0.803,1.014
-0.992,-1.04,-1.572
-0.782,-1.189,-0.465
0.847,0.775,0.98
0.025,-0.884,-0.334
3.197,1.43,1.113
-0.586,0.523,-0.394
0.859,-0.025,1.216
0.527,-0.322,-0.103
-0.296,0.464,-0.043
-0.971,1.319,-0.387
0.888,0.971,0.892
-1.17,0.197,-1.586
0.756,0.257,1.678
0.778,1.267,0.422
-0.313,-0.703,-1.831
-0.111,-0.526,0.337
-0.51,-0.166,-0.07
0.789,1.527,0.64
0.266,-0.013,-0.151
-0.738,0.656,-0.11
0.158,0.439,0.87
0.346,0.458,1.402
0.739,-1.041,0.308
0.659,1.393,1.119
-1.171,-2.295,-1.755
-1.1,-0.534,-1.909
-0.431,1.577,1.058
-1.061,-0.704,-1.465
-0.914,-0.484,-0.767
-0.285,-1.181,-0.604
0.099,-0.951,0.554
-0.554,-0.004,-0.027
0.509,1.736,0.179
0.578,-0.676,0.756
-1.06,-0.87,-1.184
0.437,-1.331,-0.148
-1.012,1.273,-0.801
