0.377,-0.881,0.173
1.082,0.607,0.498
-0.763,-1.366,-0.086
0.388,-0.718,0.318
-0.846,-0.133,-1.063
-0.931,-0.319,0.215
0.45,0.02,-0.145
-0.735,-0.719,0.756
-0.405,-1.136,-1.489
0.353,-0.306,0.411
-1.222,-1.065,-1.541
-1.181,-2.046,-2.644
-0.47,0.766,0.2
-0.422,0.129,-0.048
-1.202,-1.049,-1.112
-0.362,-0.965,0.434
-0.107,-0.698,-0.615
-0.536,0.273,-1.217
-0.708,-0.478,0.605
-0.896,-1.483,-0.445
-1.003,-1.446,-1.325
0.219,-0.487,-0.247
0.134,0.422,1.448
-0.413,0.939,1.086
-0.251,-0.004,0.093
-1.218,-1.475,-2.327
-0.728,-0.101,-0.131
1.302,0.118,0.69
1.878,0.089,0.865
0.679,0.414,0.696
-0.619,-0.959,-1.503
0.292,-0.251,1.279
-0.943,-0.642,-0.607
-1.029,-0.912,-0.705
2.769,2.019,1.719
-1.222,-2.911,-2.43
-0.497,0.033,-0.298
-0.911,-0.686,0.371
-1.033,-0.342,-1.778
-0.6,-0.148,0.285
0.704,1.397,1.118
1.243,0.64,0.852
0.449,1.396,0.66
0.188,-1.489,0.095
-1.222,-1.069,-1.02
-0.71,-0.708,0.212
0.011,0.065,0.261
2.46,1.398,1.853
-0.51,0.569,0.23
-0.523,1.924,0.133
-1.177,-2.872,-1.218
0.748,0.954,0.895
-0.988,0.094,-1.275
-0.144,0.377,0.322
0.029,-0.382,0.416
-1.056,-0.24,-0.485
-0.911,1.886,0.162
0.77,1.498,1.382
1.502,-0.54,0.565
-1.157,-1.331,-0.152
-0.705,-0.853,-1.319
-1.15,-2.377,-1.943
-0.914,-1.636,-3.308
-0.111,-0.19,0.2
-0.004,-0.468,0.85
-1.216,-0.737,-1.457
-1.044,-0.802,-0.412
2.906,-0.016,1.112
1.423,1.53,1.039
-0.719,-0.926,-1.165
-0.096,0.24,0.799
-0.46,-1.003,-0.396
-0.134,1.43,0.602
1.606,1.51,1.324
-0.571,1.375,0.573
-0.971,-1.535,-0.945
-1.073,-1.676,-1.398
0.066,1.995,1.024
-1.007,-0.601,-0.538
-0.416,0.863,-1.874
-1.222,-1.741,-1.6
-0.495,0.229,0.179
-0.432,-0.252,-0.05
0.798,1.746,0.735
0.325,1.456,1.094
2.024,1.143,0.259
-0.386,0.026,0.213
-0.141,-0.985,-1.165
0.232,1.02,0.677
-0.413,0.302,0.25
-1.077,-0.384,-0.45
1.346,0.944,1.294
0.474,1.561,0.667
-1.078,-1.27,-0.141
1.757,0.234,0.952
-1.119,-0.491,-2.303
-0.979,-0.062,-1.583
-0.177,1.285,0.436
-0.826,1.026,0.534
-1.217,-0.34,-1.08
-0.898,1.196,0.343
