1.679,1.659,1.55
1.361,1.856,1.374
-1.177,-1.411,-1.808
-0.846,-0.071,0.202
-0.622,-0.676,-0.156
-1.112,0.992,-1.292
-0.88,0.597,-0.407
0.752,1.874,0.873
-0.017,-0.009,0.608
-0.671,-0.601,0.284
-1.045,-0.375,-0.767
1.371,1.18,1.201
1.619,2.015,1.578
1.588,0.79,1
1.52,0.525,1.418
-0.748,-0.534,-1.75
0.449,0.848,0.367
1.969,1.067,1.349
-0.617,-0.33,0.328
-0.302,-1.308,0.091
-0.293,-0.653,0.747
-0.552,-2.183,-0.162
-1.064,0.139,-1.138
1.279,0.434,0.388
-0.281,-0.485,0.093
1.229,1.027,0.36
-1.221,0.162,-3.085
0.706,0.971,0.283
-0.996,-0.48,-0.921
0.947,-0.8,0.228
-0.025,0.631,1.177
-0.302,0.41,-0.005
-0.948,-0.146,-0.276
-0.505,0.248,0.714
-0.358,0.328,-0.529
0.34,-0.093,0.352
-0.663,-0.923,-0.005
-1.157,-1.816,-2.509
-0.918,-0.964,-0.219
-0.416,-0.218,0.949
0.308,1.039,0.189
-1.09,-1.367,-0.961
-0.859,-1.041,0.191
-0.587,-0.56,0.177
0.802,0.274,0.482
-1.209,-1.329,-1.9
-0.137,0.065,-0.905
0.133,0.733,0.54
1.639,0.992,0.552
-0.973,-0.586,-1.171
-0.74,-0.8,-0.042
-1.212,-2.056,-0.931
-1.082,-1.098,-0.771
2.735,0.227,1.167
-1.048,0.199,-1.042
1.273,-0.032,1.114
-0.316,-0.915,0.562
0.477,1.244,-0.354
-0.793,1.019,0.11
-0.723,0.921,-0.891
-0.422,-1.352,-0.824
-0.486,-0.478,-0.438
0.003,1.319,-0.39
0.071,0.669,0.751
-0.358,0.041,-0.986
-1.078,-1.332,-2.225
-1.103,-0.949,-1.428
0.544,0.292,-1.314
1.443,-0.622,0.996
-0.769,-1.296,-0.43
1.454,-0.272,0.951
-1.066,-0.271,0.04
-1.197,1.192,-0.307
0.545,0.336,1.12
0.731,1.333,0.826
0.52,-0.721,1.063
-1.012,1.764,-0.205
-1.097,-1.509,-1.255
0.587,-0.869,-0.105
0.296,-0.077,0.33
0.436,1.478,0.363
-1.18,-0.926,-0.518
-0.615,-0.296,0.33
1.159,-0.69,1.086
-0.58,-0.311,0.01
0.629,0.906,0.906
0.412,0.74,0.109
0.793,0.377,-0.036
0.814,0.705,0.719
1.016,-0.432,0.871
-0.891,-1.149,-0.776
-0.644,0.324,0.159
2.218,1.756,1.222
1.035,-0.154,0.968
-0.67,0.586,-0.81
-1.069,-0.292,0.336
1.485,0.919,1.468
0.228,-0.1,-0.27
-0.588,1.693,0.509
