-0.401,-1.74,-0.71
-1.135,-0.758,0.066
-1.075,-0.49,-1.305
0.213,-1.042,-0.209
-1.188,-0.864,-1.764
0.01,0.062,-0.006
-0.599,0.107,0.871
1.605,1.676,1.156
1.041,0.845,0.807
-0.673,0.881,0.014
-0.766,-0.828,-0.651
0.953,0.791,-1.46
-1.222,-2.336,-3.223
-0.566,-0.213,-1.299
-0.68,0.515,0.337
0.772,1.009,0.654
0.575,1.444,0.926
0.619,-0.515,0.813
-0.387,-1.106,1.097
-0.696,-0.857,-0.476
-1.168,-1.189,-1.398
1.613,1.058,1.092
-0.284,0.251,0.516
-1.168,-0.873,-1.452
-0.492,-0.536,0.381
0.316,1.563,0.555
-1.217,-0.807,-1.162
0.546,0.479,-0.429
-0.869,-1.256,-0.136
-0.397,0.296,-0.203
-1.001,1.196,0.514
-0.809,-1.598,-0.754
2.137,1.906,1.872
1.585,0.267,0.92
2.518,0.6,1.38
0.86,0.617,0.41
-0.913,-0.77,-0.489
-0.943,-1.757,0.162
1.034,0.822,1.321
-1.218,-1.49,-2.048
-0.22,-0.675,-0.188
0.284,-0.847,0.187
1.213,0.319,1.169
-0.682,1.296,0.141
-1.218,-0.65,-1.277
0.562,1.045,0.855
-0.968,0.668,-0.551
-0.823,-0.168,-0.714
0.065,-2.291,-1.116
-0.868,-0.25,0.265
0.884,0.485,0.58
0.83,0.306,1.35
-0.071,0.713,0.97
3.129,0.308,0.141
-1.061,-0.594,-0.351
0.317,-0.675,-0.764
-0.786,-1.878,-0.3
-0.299,0.984,0.665
-0.582,-0.306,1.09
-0.914,0.534,-1.082
-0.135,-0.886,0.352
0.441,-0.305,0.425
0.024,0.679,0.601
-0.375,-0.28,-0.546
-1.152,-1.518,-1.746
-0.715,-0.488,0.392
2.35,2.046,1.904
-0.734,1.933,1.135
0.32,-1.15,0.809
-0.268,-1.009,-1.189
-1.121,-0.501,-0.993
-0.742,0.098,0.261
-1.167,0.088,-1.029
-0.369,0.435,-1.207
-0.838,1.659,0.155
1.658,0.219,0.551
1.121,1.437,1.316
-0.971,-1.153,-0.56
-1.097,0.025,-1.727
1.233,1.648,0.624
-0.465,-0.572,0.001
2.106,-0.427,1.204
2.524,1.408,1.887
-0.874,0.165,-1.396
-0.262,-1.082,-0.699
0.267,1.465,1.329
2.206,1.916,1.458
-0.039,0.293,1.176
1.274,0.599,1.436
-0.274,0.83,0.515
2.531,1.186,1.512
-1.22,-2.492,-3.159
-0.171,0.67,-0.251
0.219,0.718,1.178
-0.482,0.742,0.752
-0.214,-1.463,0.188
-0.377,0.041,-2.09
-0.981,0.119,-0.773
-0.541,-0.473,-2.248
-0.227,-0.676,-0.009
-1.193,-1.18,-0.786
-0.533,0.218,-0.324
-0.87,-1.76,-0.054
-0.145,0.757,0.874
0.279,-1.298,-0.249
-1.125,-1.652,-2.212
-1.123,-0.403,-1.982
