-1.384,-1.135,-0.967
0.174,-0.254,0.049
0.283,0.234,-1.477
-0.505,1.208,0.807
-0.768,-0.43,-1.177
-0.325,-1.418,-0.145
-1.259,-0.858,0.123
0.658,-0.133,0.144
-0.092,0.319,0.592
-1.801,-0.426,-0.103
0.613,0.948,0.075
-0.539,0.188,-0.33
0.625,-0.649,-1.018
-0.156,-0.377,-0.528
-0.393,0.958,-0.765
-0.952,-1.738,-0.579
0.288,-0.475,0.273
-1.079,0.034,-0.136
-0.217,-0.704,-1.374
1.886,0.479,1.56
-0.112,0.475,-0.316
0.559,0.443,-0.499
-0.564,-1.278,-0.82
0.928,0.275,0.102
-0.301,0.16,-1.147
0.213,0.34,0.128
-0.118,-0.314,-0.117
0.809,1.038,1.413
-0.982,0.567,-1.031
-1.453,0.01,-0.922
-1.787,-1.499,-1.262
0.235,3.541,1.361
0.48,0.489,0.528
1.239,2.036,0.455
-0.021,-0.238,0.285
-2.121,-0.898,-1.708
-1.548,-0.752,-1.539
-0.14,-1.429,-0.452
-0.518,0.802,-0.609
-1.326,-0.986,-0.7
1.391,0.97,1.423
0.606,0.864,0.644
-0.282,-0.373,1.083
0.831,0.196,0.423
0.768,1.052,1.285
1.095,0.809,0.754
1.753,1.419,1.638
-0.043,0.25,0.29
-0.85,-0.014,-1.269
-0.017,-1.088,0.07
-0.112,-0.05,-1.311
1.019,0.499,1.19
0.408,1.128,-0.097
-0.254,-0.502,-0.44
-0.487,-2.01,-1.162
-0.337,-0.479,-0.888
-1.817,0.789,-0.805
1.055,-1.041,0.228
0.682,-0.719,-0.117
-1.28,0.959,0.172
-1.316,0.092,-0.78
0.55,1.714,2.429
2.925,1.405,2.683
0.203,0.182,-0.416
-0.855,-0.379,-0.788
-1.239,-0.218,-0.504
1.06,0.789,1.82
-0.158,-0.2,-0.441
0.093,0.869,-0.137
0.683,0.248,-0.096
-0.996,0.713,-0.214
-0.105,-0.46,-0.103
0.297,1.315,1.497
1.597,1.566,1.696
0.936,0.497,0.882
1.088,0.578,0.414
0.484,0.113,0.511
