0.011,1.227,0.318
-1.209,-0.341,-1.543
1.154,1.301,0.115
-1.097,-0.371,-0.066
-0.887,-0.265,0.411
0.473,-1.128,0.116
0.983,1.031,1.123
1.009,0.247,1.233
0.617,-0.361,-0.56
-1.187,-2.193,-4.684
0.26,0.002,-0.355
-1.081,-1.546,-3.668
1.494,0.349,1.334
1.432,0.56,0.729
-0.978,1.24,-0.297
-0.736,-1.298,-0.015
0.081,-2.215,0.082
-1.086,-1.327,-0.944
1.185,1.627,0.988
-1.09,-1.464,-1.255
1.772,0.94,1.47
-0.209,0.111,-0.596
-0.6,-0.217,-0.434
-0.982,-0.33,-1.194
-0.256,0.474,0.42
0.037,0.011,-0.302
-1.212,0.526,-1.721
-0.281,0.054,-0.264
-1.203,-2.207,-2.18
-1.149,-1.274,-0.999
-0.766,-0.386,0.266
-0.111,0.635,1.004
2.672,-0.789,0.499
-1.077,-1.838,-0.774
-0.824,-0.345,-0.184
-0.521,0.72,-0.733
-1.123,-1.31,-1.202
-0.231,-0.232,0.21
0.016,1.594,0.298
0.061,0.959,0.017
-0.741,-0.893,0.833
0.662,1.054,0.13
-0.633,-0.638,0.541
-0.62,-1.976,-1.143
0.655,1.687,1.38
0.304,0.656,0.733
0.411,-1.159,1.18
-0.13,-0.199,-0.587
-0.511,1.408,0.178
-0.689,-0.593,-1.403
-0.818,-0.848,-1.222
-0.306,1.374,0.246
-0.448,-0.82,0.222
0.23,-1.536,0.005
-0.105,1.139,0.953
0.223,0.349,0.264
-0.943,-0.254,-1.221
-1.006,-1.016,-1.438
-0.856,-1.736,-0.366
1.167,0.832,0.421
2.988,0.69,1.415
-0.097,-0.553,-0.847
-0.063,0.295,0.745
0.847,0.219,0.285
-0.425,-0.452,0.004
0.108,-0.662,-0.284
1.674,1.112,1.32
1.745,1.505,1.297
-0.733,-0.49,0.19
-0.667,-1.893,-1.298
0.097,0.066,1.117
1.534,1.476,1.018
-0.567,-1.587,-0.389
-0.921,1.503,0.462
-0.549,0.7,0.928
1.122,0.044,1.834
0.204,-0.305,-0.149
-0.023,1.136,0.609
0.54,-1.475,-0.197
-0.183,0.531,0.772
-0.141,-0.227,-0.119
-1.139,0.016,-0.722
-0.03,-0.808,0.426
0.6,0.922,0.452
1.377,-0.328,0.276
1.28,1.879,1.005
-0.596,-0.567,-0.291
0.414,0.504,0.005
-0.546,-0.353,-0.212
0.645,-0.726,0.636
-1.117,-1.004,-1.446
-0.199,0.718,0.093
-1.023,-0.003,-0.881
0.047,0.195,0.719
-1.214,-1.788,-1.521
-1.217,-0.847,-1.436
1.881,1.443,1.321
-1.21,-1.773,-1.692
-0.306,0.534,-0.785
0.064,1.202,0.338
