-1.028,0.526,0.909
0.631,1.487,0.088
1.207,-0.368,-0.189
-0.142,0.406,0.195
0.12,-0.132,0.816
-0.038,-1.165,-0.73
0.878,0.032,-0.527
0.651,1.488,1.128
-1.15,-2.099,-2.266
0.165,0.864,0.468
1.856,1.08,1.253
1.846,-0.051,0.909
-0.426,-0.514,-0.527
-2.173,-1.874,-1.54
-3.024,-2.5,-1.68
0.441,-1.282,-0.093
-0.497,-0.531,0.725
-0.786,1.716,0.813
0.258,-0.104,0.655
-0.651,0.158,-0.387
0.023,0.868,-0.422
0.497,-0.02,0.606
0.697,1.216,0.877
-0.897,0.517,-0.374
0.677,0.79,1.097
-0.881,-0.719,-1.408
0.979,2.143,0.721
-0.539,0.471,-0.58
-0.118,-0.107,-0.858
1.387,0.86,1.253
0.249,0.769,0.009
-0.91,-0.543,-0.278
-0.577,-0.318,-0.412
-1.783,0.472,-1.203
-0.064,-0.368,-0.26
-1.241,0.126,0.456
1.109,0.919,1.43
-1.275,0.443,-1.287
0.019,0.256,-0.407
0.87,-0.006,1.192
-0.71,-0.508,-0.462
-0.989,-0.852,-1.091
0.494,1.941,0.95
0.304,0.193,1.618
1.244,0,-0.672
0.609,0.053,0.385
1.515,0.251,2.696
-1.027,-1.147,-0.709
-2.673,-2.942,-1.84
-0.181,-1.125,-0.109
1.424,1.053,0.627
0.82,1.125,-0.14
-0.544,-1.5,-1.187
-0.178,1.378,-0.515
-0.101,-0.018,-0.383
1.763,1.956,2.06
0.305,-1.21,0.142
0.922,0.66,0.572
-3.195,-1.201,-2.386
0.726,0.382,1.095
0.785,1.351,0.815
-0.443,-1.047,-0.187
1.424,-0.102,0.482
0.031,0.512,-0.211
0.96,0.014,0.511
2.247,1.292,2.529
-0.356,0.145,0.1
1.075,0.053,-0.158
0.325,1.085,0.613
-1.275,-1.548,-1.288
0.616,1.26,1.464
0.158,0.421,1.906
0.3,0.958,-0.009
-0.672,-0.852,-0.1
0.305,-0.39,-0.673
-0.496,1.909,0.66
0.933,-1.536,1.066
-1.236,-1.292,0.029
-0.716,0.38,-0.138
-1.51,-1.8,-0.352
0.46,0.272,0.866
-0.764,-0.425,-0.119
0.232,0.327,-0.019
-0.751,0.938,-0.028
1.961,1.224,1.501
0.098,1.103,2.014
0.15,1.989,0.344
0.473,1.392,1.513
-0.274,-0.291,-0.01
1.001,-1.141,-0.782
0.736,1.194,2.241
-0.009,-0.603,0.251
0.258,0.563,-1.558
-1.307,-0.677,-0.716
-1.283,0.368,0.051
-0.397,0.041,-0.012
0.796,1.281,-0.023
0.181,0.763,-0.53
-0.673,-0.163,-0.72
0.689,1.728,0.934
0.881,-1.125,0.124
-0.006,1.111,-0.208
1.008,1.102,1.606
-0.587,-0.492,-0.389
1.719,0.896,1.705
0.272,0.573,-0.226
-0.569,-1.496,-0.19
0.727,0.11,0.097
1.132,1.16,1.272
1.862,0.378,0.774
1.21,-0.6,0.429
-1.368,-1.88,-1.31
-0.636,-0.483,-0.249
0.661,0.2,0.474
0.151,0.799,0.177
-0.366,0.033,-0.201
-0.454,0.782,0.101
-1.936,0.173,-0.191
1.105,1.088,0.696
1.947,-0.825,1.339
2.362,0.875,2.6
-0.058,-1.297,0.191
0.139,0.694,0.152
-0.463,-1.015,-1.713
-1.343,-1.694,-1.121
-0.816,-0.689,-0.919
0.873,0.842,0.688
0.222,-1.563,-0.188
-0.606,0.003,0.611
-0.29,-0.126,0.143
-1.352,-0.767,-0.627
1.323,-0.808,-0.104
-0.42,1.703,0.179
1.592,3.207,1.79
-0.257,0.414,0.452
0.736,1.089,0.969
-1.524,-1.069,-0.858
-0.097,0.151,0.317
0.032,-2.928,-1.243
0.032,-0.688,-0.065
1.239,0.507,2.039
0.912,-0.125,0.544
0.059,0.217,-0.387
-0.963,-0.334,-0.47
1.961,1.867,1.528
-0.174,-1.369,-0.292
1.228,0.046,-0.662
-2.564,-0.642,-1.369
0.509,-1.463,0.125
0.195,0.187,-0.147
-1.434,-1.134,-1.224
0.417,1.013,0.885
0.722,0.413,0.841
-0.755,-1.185,-0.129
-1.331,-1.425,-2.104
-0.083,-0.758,-0.075
1.657,-0.101,-0.167
1.349,-0.854,0.56
-1.533,0.394,0.43
0.085,-0.561,-0.365
1.092,0.436,1.014
0.407,1.762,0.001
0.041,0.232,0.642
-0.618,-0.284,-0.614
1.326,0.603,1.217
0.678,0.079,0.598
-2.792,-2.036,-2.52
0.216,-1.886,0.069
2.976,2.874,2.185
-0.143,-0.591,-0.113
-1.945,-0.953,-0.301
-0.765,2.738,0.165
1.252,0.043,0.154
0.249,0.743,-1.151
0.789,-0.76,-1.073
0.285,0.916,0.697
1.182,-0.475,0.965
0.368,0.74,0.387
0.219,2.126,1.281
0.987,0.199,2.503
0.637,-0.593,0.525
-1.013,-0.703,-0.06
2.151,0.916,1.39
0.113,-1.089,-1.465
0.658,-2.511,-1.328
-0.175,0.559,0.009
0.186,0.222,0.626
0.498,0.969,-1.076
-1.125,-0.376,-1.507
-0.538,0.036,0.965
1.238,0.071,1.075
-1.128,1.11,-0.466
0.585,-0.362,-0.377
1.244,1.073,-0.527
0.372,0.027,-0.08
-0.053,-0.134,0.25
-0.21,0.456,0.84
-0.001,0.475,0.951
0.31,-0.471,-0.017
0.809,0.105,0.286
-1.533,-0.144,-0.49
-0.459,-0.167,0.524
1.496,0.731,1.801
0.66,1.628,0.278
1.76,-0.53,1.147
1.365,1.112,1.627
0.84,1.529,0.099
-0.522,-0.65,-0.725
2.392,0.561,1.543
1.014,-0.526,0.718
1.597,2.302,1.668
0.348,-0.377,0.045
-0.566,-1.809,-0.241
0.677,1.184,-0.212
1.237,1.032,1.614
-0.188,-1.149,-0.792
-1.364,-0.811,-1.542
-1.422,-1.917,-0.678
0.3,0.677,-0.347
-0.44,-1.245,-0.098
0.506,0.755,-0.438
-0.467,1.079,0.057
0.688,1.576,0.448
1.095,1.949,1.403
-0.933,1.838,0.557
-1.138,-1.234,0.23
-0.741,1.004,0.206
1.225,0.228,0.177
-0.389,-0.838,-1.429
-0.71,-0.646,-0.869
-1.599,0.369,-0.81
0.671,1.3,0.291
0.439,0.088,0.179
-0.111,0.091,0.13
0.011,1.054,0.988
3.105,1.596,1.954
0.374,1.076,0.684
-0.023,0.974,-0.598
-0.21,-0.188,-0.145
2.338,1.201,2.103
-0.492,-1.58,-1.003
0.534,1.841,0.432
1.13,0.924,1.533
-0.421,0.792,-0.766
-1.146,-0.066,-0.473
-0.03,-0.777,-0.359
0.084,-0.527,-0.184
0.769,0.068,1.155
0.91,1.531,1.438
0.129,-0.663,0.322
1.996,1.127,1.487
-0.296,0.088,-0.037
0.909,1.081,1.31
0.673,0.781,1.824
0.819,-0.038,0.128
0.055,0.468,0.987
-0.639,-0.389,-0.989
0.155,-0.807,0.044
-0.23,-0.414,-0.326
-0.732,0.375,0.41
-0.749,1.101,0.048
0.533,0.739,-0.589
-1.329,-0.393,-1.141
1.412,0.415,0.579
0.515,-0.262,0.683
-0.107,0.277,-0.421
1.658,1.909,1.424
0.111,-1.059,-0.301
-1.778,-1.506,-1.974
1.566,1.676,3.413
-0.475,0.118,-0.563
-0.134,0.66,-0.003
0.322,0.89,0.896
0.584,-0.189,0.34
0.85,0.798,1.542
1.339,0.36,-0.152
-0.026,-0.161,0.403
-0.622,0.767,-0.167
-0.98,-0.903,-0.147
1.537,1.45,1.055
0.395,0.624,1.027
0.236,1.38,0.792
-1.173,-1.02,-1.504
-0.847,-0.649,-0.478
0.065,0.115,-0.158
-0.076,-0.818,0.484
-0.082,0.396,0.085
-0.113,-0.413,-0.194
-0.011,1.232,0.668
-1.049,0.25,-0.809
0.559,-0.516,0.895
-0.249,0.859,1.455
-0.601,-0.781,-0.413
-0.74,-0.987,-0.917
1.243,2.047,1.111
0.161,-0.779,0.102
-0.007,-0.16,-1.093
-1.218,-0.044,0.308
0.304,0.733,-1.094
-0.43,0.174,-0.975
-1.27,0.931,0.48
-0.585,0.439,-0.631
0.667,1.113,0.246
2.142,1.172,1.238
-0.094,0.515,0.859
0.745,0.88,1.737
-0.933,-0.802,-1.28
-0.018,-0.493,0.52
0.853,-0.023,1.783
0.083,0.902,-0.177
0.705,1.62,0.921
-0.476,-1.052,-0.281
-1.349,0.232,-0.554
0.472,1.125,0.849
0.828,0.242,1.435
0.426,0.677,1.494
-0.12,0.974,1.19
-1.186,-1.329,-1.053
0.462,0.551,-0.487
0.357,0.155,0.51
1.586,0.183,0.511
-1.077,0.516,-0.734
-0.386,-0.149,0.085
-0.494,-0.513,0.248
0.246,0.032,-0.265
-0.407,0.369,-1.074
-0.431,-0.361,-1.02
-1.416,-1.301,-1.993
-0.251,-1.058,-1.517
-0.225,-0.999,-0.875
0.108,-1.163,-0.219
1.949,0.823,0.542
1.603,0.026,0.946
0.076,-1.156,-0.338
0.361,0.185,0.303
0.422,1.198,0.832
-0.249,-0.649,-0.013
1.504,1.754,1.407
2.472,1.341,1.895
-0.52,-0.175,-0.081
-1.539,-1.478,-1.358
-0.072,0.898,0.304
0.183,1.089,0.661
0.188,-1.044,1.055
-0.409,0.936,0.034
0.255,-0.064,0.005
0.048,0.891,-0.741
0.917,0.493,0.14
-1.331,0.357,-1.043
-0.198,-1.829,-0.362
-1.578,-1.012,-0.506
0.58,-1.098,-0.512
1.259,-0.386,1.827
0.046,0.89,-1.747
-1.504,-1.293,-1.336
0.604,-0.303,0.323
0.472,-0.013,0.592
1.059,0.43,0.901
-0.473,-0.456,-0.727
-0.304,-0.367,0.926
-0.252,0.285,-0.168
0,-1.199,0.08
-1.888,-2.006,-2.309
1.188,1.483,1.106
0.945,1.572,1.609
0.819,0.101,0.063
0.315,-0.581,1.681
0.188,0.691,-0.35
0.46,0.204,1.044
0.533,-1,0.363
-0.852,0.206,0.183
0.74,1.253,-0.833
-0.044,0.151,-0.469
-0.416,-1.622,-1.279
0.006,-2.057,-0.564
1.554,-0.579,-0.822
-0.517,0.398,-1.074
-1.549,-0.715,-2.488
-0.128,1.027,-0.529
-0.014,-1.205,0.745
-0.78,1.695,0.248
0.836,1.596,1.647
-0.802,-2.132,-0.651
-2.416,-1.792,-2.755
-0.834,-0.322,-0.802
0.255,-0.849,-0.559
-0.703,-1.872,-1.409
0.219,1.473,1.15
1.968,0.734,1.622
-0.844,0.134,-0.42
1.702,0.461,0.762
-0.905,-0.681,-0.202
1.935,2.772,1.463
-0.386,-0.191,-0.662
0.074,0.425,0.785
1.14,1.955,2.857
0.141,-1.664,-0.532
-1.517,-0.517,-1.526
-1.069,-0.655,-0.081
0.416,-1.259,1.084
2.272,1.232,2.601
0.048,-0.911,0.46
1.081,0.592,-0.11
-0.486,-0.401,-1.425
-0.543,0.214,0.337
0.865,-0.409,1.448
0.567,0.148,-0.215
0.295,-0.176,1.192
0.583,0.612,0.501
-0.92,-1.01,-0.24
1.424,1.388,1.99
0.281,0,0.252
0.744,1.373,1.234
2.07,0.212,0.873
-1.46,-0.971,-0.613
1.167,0.981,1.191
-0.326,0.159,0.581
1.203,0.987,1.162
2.711,2.305,1.61
-0.94,-0.074,-1.443
0.655,0.571,0.032
0.409,-0.508,0.557
0.011,0.04,-0.211
1.246,-0.373,-0.264
2.128,0.743,1.156
0.728,-0.136,0.427
-2.146,0.048,-1.175
-0.097,0.147,0.229
