-0.393,0.535,0.219
-0.476,-0.785,-0.925
-0.079,-0.914,-0.893
-1.062,-1.68,-0.583
0.222,0.11,-0.481
-0.375,-0.56,0.084
-0.904,-2.074,-0.877
-0.912,-0.982,-1.016
0.231,0.337,-0.357
1.204,-0.565,0.501
0.585,0.57,1.009
-0.08,0.513,-0.422
1.842,2.242,2.218
0.448,0.853,0.368
0.746,-0.885,0.671
-1.242,-0.632,-1.297
-0.075,0.203,-0.964
-0.728,-0.595,-0.741
-1.042,-0.295,-0.548
0.461,1.068,0.45
-2.203,-3.333,-2.325
-0.481,-1.313,-0.798
0.014,0.366,1.197
-0.025,-0.092,-0.189
0.5,0.816,0.752
1.491,0.015,1.022
0.151,-0.324,0.734
-0.071,0.268,-0.723
0.259,-0.211,-0.924
-0.028,0.722,-0.064
-0.056,-1.258,-0.273
-0.778,-0.81,-1.352
-1.111,0.857,-0.451
0.56,0.145,1.634
-1.189,-2.842,-1.745
-0.896,-0.658,-0.753
0.679,2.096,1.351
-0.62,0.007,-0.397
-1.067,-1.95,-0.981
-0.621,0.953,-1.417
-1.406,-0.966,-1.435
0.646,1.713,0.245
0.373,-0.219,0.723
-0.308,-0.393,-0.546
-0.141,1.01,-0.148
0.545,-0.528,0.551
-1.215,-1.602,-1.256
-0.068,0.184,0.906
0.657,1.42,0.245
0.592,-0.455,0.347
0.576,-1.196,0.094
-0.844,-0.1,-0.028
-0.121,0,-0.14
-0.714,-0.102,-0.702
0.365,0.117,0.284
1.76,0.744,0.864
0.614,-0.657,-0.059
-0.832,-0.775,-1.117
-0.299,0.706,-0.079
-0.252,-1.21,-0.473
-1.588,-0.663,-1.143
1.415,0.799,0.926
1.816,1.495,1.626
-1.5,0.02,-1.931
0.409,-0.332,0.195
-1.486,-1.049,-1.358
0.405,-0.168,1.732
-0.15,-0.357,-0.732
0.404,0.208,0.002
0.529,0.451,1.41
0.422,0.873,-0.89
-0.734,-2.214,-0.793
-0.536,-1.771,1.588
0.626,1.272,1.05
-0.75,1.173,0.121
0.182,0.014,-0.781
-1.408,-1.641,-1.391
-1.512,-0.291,-1.43
0.779,0.325,1.276
1.713,1.482,0.253
-0.197,-0.829,-0.911
-2.117,-0.936,-2.067
1.823,0.114,2.237
0.439,1.563,1.483
0.576,0.347,0.613
-2.246,-1.374,-1.969
-0.449,-0.782,0.395
0.044,0.664,1.048
0.115,-0.538,0.343
0.434,0.77,0.378
-1.054,0.904,0.075
0.127,-1.318,-0.25
0.236,-0.264,0.382
0.847,0.845,-0.166
-1.903,0.139,-1.614
0.635,2.007,0.245
-0.449,-1.53,1.039
-0.52,-1.229,-0.955
1.136,0.39,1.864
0.224,0.527,0.515
-0.298,0.864,-0.848
0.106,0.59,-0.439
-0.459,0.533,-0.023
0.893,1.798,0.054
-1.844,-0.243,-0.269
-2.145,-1.423,-2.317
0.308,-0.681,-0.127
-0.826,0.401,0.491
0.082,0.724,0.055
-1.244,0.282,-1.788
-0.623,-0.521,-0.521
-1.086,-0.987,-0.162
0.645,-0.316,0.169
0.194,-0.669,-0.89
-0.035,1.024,0.014
0.769,-1.524,-0.119
-1.839,-0.826,-1.124
-1.2,-0.365,-1.537
-1.179,-1.16,-0.4
1.135,-1.486,0.295
0.199,-0.435,-1.487
-0.434,-0.538,-0.212
-0.481,0.323,0.457
-0.294,-0.173,0.15
-0.372,-0.861,-1.696
-0.158,-0.019,0.886
-0.82,-0.036,-0.8
0.307,0.122,1.351
-0.232,-1.55,-0.49
-2.09,-0.953,-1.504
-0.271,-1.409,0.101
0.995,0.29,-0.567
-0.836,-1.413,-1.015
0.552,-0.544,0.174
0.768,0.065,0.512
1.118,1.662,1.767
1.748,1.546,1.671
0.937,1.101,0.764
1.096,-0.573,0.862
1.364,2.597,-0.453
-0.541,0.691,-1.22
-1.662,-2.477,-1.288
0.694,0.609,0.888
0.172,0.508,0.734
-0.019,0.815,0.689
0.253,0.388,0.787
-2.532,-1.498,-1.351
