-1.077,0.303,0.128
-0.511,-0.328,-0.344
-0.139,0.277,-0.472
2.045,0.865,1.405
0.534,0.837,0.73
1.998,1.078,1.298
0.892,0.784,1.255
-0.751,-0.695,0.558
0.2,0.021,0.804
-0.184,1.211,0.361
0.315,1.127,1.365
0.409,0.158,1.085
1.019,-0.827,0.799
0.891,0.632,1.264
-1.051,-0.575,-0.405
1.676,1.691,0.412
-1.148,-1.538,-0.931
-1.163,-1.719,-2.388
-1.154,0.735,-0.921
1.545,-0.557,1
0.904,-1.654,0.7
0.015,1.326,-0.378
0.681,0.479,0.477
-0.23,-1.853,-0.367
-0.242,1.036,0.108
1.171,1.237,1.203
0.826,1.159,1.426
2.871,1.856,1.693
2.022,1.589,0.473
1.365,-0.414,1.693
-0.398,1.556,-0.942
-1.071,-0.409,-0.662
0.042,-0.345,0.779
1.929,0.347,1.085
-0.068,1.268,1.041
0.284,0.036,0.484
-0.637,-0.936,-0.817
-1.16,-0.288,-1.586
0.163,0.284,-0.035
-0.272,-0.029,-0.099
0.059,-1.796,-0.199
-0.241,-0.857,0.885
1.317,-0.3,0.774
0.499,1.446,0.408
-0.274,-0.742,-0.441
-1.211,-1.691,-1.855
1.371,1.603,1.275
-1.176,-0.789,-1.037
0.149,-1.637,-0.306
0.135,0.349,0.501
-1.177,-0.461,-1.808
1.256,1.414,1.647
0.263,1.168,0.696
-0.297,0.452,1.149
-0.529,1.461,-1.125
0.141,-0.477,0.182
0.334,-0.96,-0.726
-0.399,0.027,0.042
0.26,-0.951,-0.227
-0.778,-1.373,-0.444
-0.365,-0.802,-0.022
-0.059,0.707,0.234
0.375,0.458,0.148
-0.074,-0.774,-0.557
2.402,0.934,0.818
-0.884,-1.121,-2.319
-1.191,-1.918,-0.689
-1.129,-1.692,-2.144
-0.486,-0.986,-0.362
0.962,0.789,0.674
0.968,0.411,1.126
-0.899,-0.039,-0.798
0.807,0.603,0.651
-1.098,-2.007,-0.562
-0.451,-0.467,-0.466
0.491,-0.353,-0.399
1.261,0.275,0.05
-0.288,-1.328,-0.201
-1.064,-1.562,-1.325
1.227,-0.218,0.884
0.414,-0.365,0.59
2.022,1.436,1.157
0.463,-0.031,0.236
-0.546,-1.691,-0.992
0.688,0.886,0.641
-1.013,-0.944,-1.07
-0.098,1.132,0.063
-0.361,1.046,0.19
0.008,-0.147,0.075
0.654,1.315,1.008
-0.745,-0.996,-0.433
1.894,1.498,0.871
-1.103,-0.665,-0.256
-0.23,0.507,0.284
1.026,1.563,1.275
2.34,0.956,1.747
0.103,0.377,1.338
-1.189,-0.804,-0.551
2.61,1.777,0.201
-0.537,-1.175,-0.567
1.959,0.37,1.367
-0.587,0.494,-0.637
0.358,0.559,0.795
-0.26,-1.299,-0.414
-0.553,0.169,-0.314
0.35,0.721,0.861
-1.147,-0.757,-0.54
-0.658,-0.955,-1.247
0.232,0.51,0.139
1.629,0.782,1.28
-0.608,0.745,0.697
1.249,-0.455,0.959
-0.847,1.051,-0.195
