-0.308,-0.678,0.344
-0.134,-1.062,1.047
0.26,0.513,-1.288
-1.104,-0.503,-1.346
-1.221,0.054,-2.284
-0.328,-1.586,0.496
-0.934,-0.388,-1.782
-0.143,0.335,-0.12
-1.105,0.425,-0.313
-0.944,-1.482,-0.86
-0.63,-3.044,-3.682
0.389,0.015,-0.238
0.27,0.841,0.65
-0.765,0.748,-1.133
1.114,-0.52,0.512
-0.635,-0.985,-0.232
-0.542,-0.233,-0.196
-1.055,-1.893,-0.589
1.194,0.035,1.214
0.373,1.214,1.33
-1.205,-0.58,-1.678
-0.218,-0.8,0.225
1,0.397,1.03
1.833,1.299,0.138
1.8,-1.482,1.061
-1.22,1.012,-0.47
0.696,0.55,0.27
-0.985,-1.85,-0.861
0.608,-1.058,-0.3
-0.044,-0.76,0.115
0.437,0.049,-0.412
0.385,-0.199,0.523
-0.034,-0.193,0.535
-0.633,-0.865,-1.951
0.368,1.493,1.347
-0.648,-1.659,-0.854
-0.313,0.517,0.647
-0.588,-0.354,-1.158
0.089,-0.041,0.068
1.133,1.112,1.259
-1.055,0.931,-0.51
0.635,0.88,0.299
-1.092,-1.399,-0.451
0.884,-0.053,1.186
1.476,1.887,1.159
0.739,1.153,0.481
-0.904,1.682,0.67
1.188,0.146,0.902
-0.358,0.191,0.675
0.481,0.031,0.927
0.483,0.8,-0.076
-0.123,-0.331,-0.516
1.439,0.428,1.225
-1.047,-0.529,-0.325
0.208,-0.485,0.181
0.662,-0.259,-0.269
1.869,2.015,1.153
0.358,0.134,0.307
-0.485,1.739,0.087
-0.704,-0.473,-1.226
-1.093,-0.789,-1.894
-0.745,-1.556,-1.264
0.853,0.769,1.219
-0.514,0.934,1.356
-0.36,0.196,0.345
1.599,0.882,0.631
1.102,1.722,1.222
-1.085,-0.251,-0.569
-1.067,0.654,0.469
-1.128,0.448,-0.597
0.574,1.267,1.182
-0.089,0.323,0.589
0.463,1.716,0.763
0.783,0.456,0.934
-0.244,0.334,-0.721
0.184,0.474,1.234
0.34,0.724,1.305
0.642,1.251,1.335
0.565,1.922,0.926
0.93,1.634,-0.171
-1.206,0.242,-3.161
0.898,-0.27,0.99
0.55,1.124,1.14
2.846,0.11,1.169
-0.45,1.05,-0.156
0.621,-0.586,0.833
-0.096,-0.88,0.115
0.216,0.805,-0.194
-0.751,-1.193,-0.531
-0.598,-0.963,-0.528
-0.876,-0.761,-1.313
-0.107,-1.174,0.371
-1.222,-0.875,-0.282
0.636,-1.198,0.57
-0.934,0.054,-1.645
0.378,-0.674,0.552
0.555,0.957,0.388
1.078,0.826,1.256
0.162,0.648,0.944
0.706,0.779,0.584
-0.812,-0.43,-0.313
0.493,-0.458,0.061
0.846,0.612,0.359
1.182,-0.054,1.162
-1.149,-1.362,-1.485
0.432,0.19,0.051
1.805,1.155,0.69
-0.072,0.655,0.525
-0.381,-0.196,0.231
-0.707,-1.349,-0.354
0.634,-0.341,-0.057
-0.225,-0.74,0.451
1.425,-0.183,1.357
-0.823,-0.91,-0.483
-0.633,-0.21,0.473
-0.505,-1.614,-0.1
-1.208,-1.306,-1.351
-0.655,0.525,-0.288
-0.017,0.858,-0.044
0.971,1.128,0.144
0.135,1.352,0.07
0.865,-0.122,1.379
-0.273,0.178,-0.954
2.344,0.644,1.201
2.96,0.061,1.677
0.865,0.91,0.18
-0.83,-1.131,-1.11
-0.548,0.296,-0.065
1.299,-1.424,1.167
-0.819,0.193,-1.153
-0.198,-0.521,1.216
0.165,-0.423,0.43
-0.33,-0.683,0.584
-1.143,-1.664,0.017
-0.966,-1.477,-1.15
-1.022,-1.483,-0.992
-1.221,-0.354,-0.285
-0.451,-0.556,0
-1.221,-1.356,-2.236
-0.857,-2.92,-1.634
-0.949,-1.575,-1.191
0.606,-0.263,0.236
0.104,1.862,0.516
-0.672,0.718,-0.489
-0.047,1.073,0.44
-0.875,0.126,0.096
0.232,0.863,0.399
-0.544,-1.143,-1.018
